,citing author name,citing paper title,cited paper title,affiliation,latitude,longitude,county,city,state,country
759,Vijay Ganesh,Machine learning and logic: a new frontier in artificial intelligence,"UCLID5: Multi-modal formal modeling, verification, and synthesis","Atlanta, GA",33.7544657,-84.3898151,Fulton County,Atlanta,Georgia,United States
760,Vijay Ganesh,Machine learning and logic: a new frontier in artificial intelligence,"UCLID5: Multi-modal formal modeling, verification, and synthesis",Georgia Institute of Technology,33.7760948,-84.3988077,Fulton County,Atlanta,Georgia,United States
761,Vijay Ganesh,Machine learning and logic: a new frontier in artificial intelligence,"UCLID5: Multi-modal formal modeling, verification, and synthesis","Professor, Georgia Institute of Technology, Atlanta, GA, USA",,,,,,
762,Vincenzo Barbuto,Edge AI in the computing continuum: Consistency and Availability at Early Design Stages,Consistency vs. availability in distributed cyber-physical systems,"Ph.D. Student, University of Calabria",,,,,,
763,Vincenzo Barbuto,Edge AI in the computing continuum: Consistency and Availability at Early Design Stages,Consistency vs. availability in distributed cyber-physical systems,University of Calabria,32.8656594,-117.2043944,San Diego County,San Diego,California,United States
764,Wael Toghuj, Automotive Ethernet architecture and security: challenges and technologies.,Xronos: Predictable coordination for safety-critical distributed embedded systems,"Associate Professor, Computer Science Department, Al-Ahliyya Amman University",,,,,,
765,Wael Toghuj, Automotive Ethernet architecture and security: challenges and technologies.,Xronos: Predictable coordination for safety-critical distributed embedded systems,Computer Science Department,,,,,,
766,Wang Yi, Verification of Data-flow Networks Using the KeY Theorem Prover,Towards Building Verifiable CPS using Lingua Franca,"Professor of Embedded Systems, Uppsala University",,,,,,
767,Wang Yi, Verification of Data-flow Networks Using the KeY Theorem Prover,Towards Building Verifiable CPS using Lingua Franca,Uppsala University,59.8576363,17.6294616,Uppsala County,Uppsala,,Sweden
768,Wang Yi,Mimosa: A Language for Asynchronous Implementation of Embedded Systems Software,Debugging and verification tools for LINGUA FRANCA in GEMOC studio,"Professor of Embedded Systems, Uppsala University",,,,,,
769,Wang Yi,Mimosa: A Language for Asynchronous Implementation of Embedded Systems Software,Debugging and verification tools for LINGUA FRANCA in GEMOC studio,Uppsala University,59.8576363,17.6294616,Uppsala County,Uppsala,,Sweden
770,Xin’an Zhou,Perils and mitigation of security risks of cooperation in mobile-as-a-gateway iot,Quantifying and generalizing the CAP theorem,Riverside,33.9824949,-117.374238,Riverside County,Riverside,California,United States
771,Xin’an Zhou,Perils and mitigation of security risks of cooperation in mobile-as-a-gateway iot,Quantifying and generalizing the CAP theorem,University of California,33.6429469,-117.8401606,Orange County,Irvine,California,United States
772,Xin’an Zhou,Perils and mitigation of security risks of cooperation in mobile-as-a-gateway iot,Quantifying and generalizing the CAP theorem,"University of California, Riverside",33.9642576,-117.3398097,Riverside County,Riverside,California,United States
773,Yatin A. Manerkar, Automated Conversion of Axiomatic to Operational Models: Theory and Practice.,"UCLID5: Multi-modal formal modeling, verification, and synthesis","Assistant Professor, University of Michigan",,,,,,
774,Yatin A. Manerkar, Automated Conversion of Axiomatic to Operational Models: Theory and Practice.,"UCLID5: Multi-modal formal modeling, verification, and synthesis",University of Michigan,42.2942142,-83.7100389,Washtenaw County,Ann Arbor,Michigan,United States
775,Yatin A. Manerkar, Compositional Proofs of Information Flow Properties for Hardware-Software Platforms,"UCLID5: Multi-modal formal modeling, verification, and synthesis","Assistant Professor, University of Michigan",,,,,,
776,Yatin A. Manerkar, Compositional Proofs of Information Flow Properties for Hardware-Software Platforms,"UCLID5: Multi-modal formal modeling, verification, and synthesis",University of Michigan,42.2942142,-83.7100389,Washtenaw County,Ann Arbor,Michigan,United States
777,Yatin A. Manerkar, Modelling and Verification of Security-Oriented Resource Partitioning Schemes.,"UCLID5: Multi-modal formal modeling, verification, and synthesis","Assistant Professor, University of Michigan",,,,,,
778,Yatin A. Manerkar, Modelling and Verification of Security-Oriented Resource Partitioning Schemes.,"UCLID5: Multi-modal formal modeling, verification, and synthesis",University of Michigan,42.2942142,-83.7100389,Washtenaw County,Ann Arbor,Michigan,United States
779,Yatin A. Manerkar,SemPat: From Hyperproperties to Attack Patterns for Scalable Analysis of Microarchitectural Security,"UCLID5: Multi-modal formal modeling, verification, and synthesis","Assistant Professor, University of Michigan",,,,,,
780,Yatin A. Manerkar,SemPat: From Hyperproperties to Attack Patterns for Scalable Analysis of Microarchitectural Security,"UCLID5: Multi-modal formal modeling, verification, and synthesis",University of Michigan,42.2942142,-83.7100389,Washtenaw County,Ann Arbor,Michigan,United States
781,Yatin A. Manerkar,SemPat: Using Hyperproperty-based Semantic Analysis to Generate Microarchitectural Attack Patterns,"UCLID5: Multi-modal formal modeling, verification, and synthesis","Assistant Professor, University of Michigan",,,,,,
782,Yatin A. Manerkar,SemPat: Using Hyperproperty-based Semantic Analysis to Generate Microarchitectural Attack Patterns,"UCLID5: Multi-modal formal modeling, verification, and synthesis",University of Michigan,42.2942142,-83.7100389,Washtenaw County,Ann Arbor,Michigan,United States
783,Yatin A. Manerkar,Towards building verifiable CPS using lingua franca,Debugging and verification tools for LINGUA FRANCA in GEMOC studio,"Assistant Professor, University of Michigan",,,,,,
784,Yatin A. Manerkar,Towards building verifiable CPS using lingua franca,Debugging and verification tools for LINGUA FRANCA in GEMOC studio,University of Michigan,42.2942142,-83.7100389,Washtenaw County,Ann Arbor,Michigan,United States
785,Yatin A. Manerkar,Towards building verifiable CPS using lingua franca,Quantifying and generalizing the CAP theorem,"Assistant Professor, University of Michigan",,,,,,
786,Yatin A. Manerkar,Towards building verifiable CPS using lingua franca,Quantifying and generalizing the CAP theorem,University of Michigan,42.2942142,-83.7100389,Washtenaw County,Ann Arbor,Michigan,United States
787,Yatin A. Manerkar,Towards building verifiable CPS using lingua franca,"UCLID5: Multi-modal formal modeling, verification, and synthesis","Assistant Professor, University of Michigan",,,,,,
788,Yatin A. Manerkar,Towards building verifiable CPS using lingua franca,"UCLID5: Multi-modal formal modeling, verification, and synthesis",University of Michigan,42.2942142,-83.7100389,Washtenaw County,Ann Arbor,Michigan,United States
789,Yatin A. Manerkar,Towards building verifiable CPS using lingua franca,Xronos: Predictable coordination for safety-critical distributed embedded systems,"Assistant Professor, University of Michigan",,,,,,
790,Yatin A. Manerkar,Towards building verifiable CPS using lingua franca,Xronos: Predictable coordination for safety-critical distributed embedded systems,University of Michigan,42.2942142,-83.7100389,Washtenaw County,Ann Arbor,Michigan,United States
791,Yimo Xu,Navigating Time and Energy Trade-offs in Reactive Heterogeneous Systems,"PretVM: Predictable, efficient virtual machine for real-time concurrency",University of California - Berkeley,37.8754996,-122.2390685,Alameda County,Berkeley,California,United States
792,Yimo Xu,Navigating Time and Energy Trade-offs in Reactive Heterogeneous Systems,Towards Building Verifiable CPS using Lingua Franca,University of California - Berkeley,37.8754996,-122.2390685,Alameda County,Berkeley,California,United States
793,Youness Khourdifi, Migrating Relational Databases to NoSQL-Oriented Documents Using Object-Oriented Concepts.,Consistency vs. availability in distributed cyber-physical systems,"Sultan Moulay Slimane University – Beni Mellal, Morocco",32.3357435,-6.3700151,Pachalik de Beni Mellal,Beni Mellal,,Morocco
794,ZAKIRUL BHUIYAN,Preventing price manipulation attack by front-running,Scivik: A versatile framework for specifying and verifying smart contracts,"Associate Professor, Maritime Simulation and Autonomy, Solent University",,,,,,
795,ZAKIRUL BHUIYAN,Preventing price manipulation attack by front-running,Scivik: A versatile framework for specifying and verifying smart contracts,Autonomy,-34.5657076,-58.409187,,Buenos Aires,Autonomous City of Buenos Aires,Argentina
796,ZAKIRUL BHUIYAN,Preventing price manipulation attack by front-running,Scivik: A versatile framework for specifying and verifying smart contracts,Maritime Simulation,38.067082,-122.2299828,Solano County,Vallejo,California,United States
797,ZAKIRUL BHUIYAN,Preventing price manipulation attack by front-running,Scivik: A versatile framework for specifying and verifying smart contracts,Solent University,50.9086815,-1.4005163,,Southampton,England,United Kingdom
798,ZHIYUN QIAN,Perils and mitigation of security risks of cooperation in mobile-as-a-gateway iot,Quantifying and generalizing the CAP theorem,Riverside,33.9824949,-117.374238,Riverside County,Riverside,California,United States
799,ZHIYUN QIAN,Perils and mitigation of security risks of cooperation in mobile-as-a-gateway iot,Quantifying and generalizing the CAP theorem,University of California,33.6429469,-117.8401606,Orange County,Irvine,California,United States
800,ZHIYUN QIAN,Perils and mitigation of security risks of cooperation in mobile-as-a-gateway iot,Quantifying and generalizing the CAP theorem,"University of California, Riverside",33.9642576,-117.3398097,Riverside County,Riverside,California,United States
801,Zhemei Fang, Architecture design space generation via decision pattern-guided department of defense architecture framework modeling,Worst-Case Execution Time Analysis of Lingua Franca Applications,"Associate Professor of School of AI & Automation, Huazhong University of Science and Technology",,,,,,
802,Zhemei Fang, Architecture design space generation via decision pattern-guided department of defense architecture framework modeling,Worst-Case Execution Time Analysis of Lingua Franca Applications,Huazhong University of Science,30.5202172,114.4118463,,Hongshan District,Hubei,China
803,Zhemei Fang, Architecture design space generation via decision pattern-guided department of defense architecture framework modeling,Worst-Case Execution Time Analysis of Lingua Franca Applications,Technology,42.3582529,-71.0966272,Middlesex County,Cambridge,Massachusetts,United States
804,Zijian Zhang,A comparative evaluation of automated analysis tools for solidity smart contracts,Scivik: A versatile framework for specifying and verifying smart contracts,Beijing Institute of Technology,39.9578214,116.3098237,,Haidian District,Beijing,China
805,alae el alami, Migrating Relational Databases to NoSQL-Oriented Documents Using Object-Oriented Concepts.,Consistency vs. availability in distributed cyber-physical systems,Ecole supérieure de technologie Meknès,33.8574431,-5.579848,Pachalik de Meknes,Meknes,,Morocco
806,liehuang zhu,A comparative evaluation of automated analysis tools for solidity smart contracts,Scivik: A versatile framework for specifying and verifying smart contracts,Beijing Institute of Technology,39.9578214,116.3098237,,Haidian District,Beijing,China
